True,iforestPythonScore
265,0.45144387184887025
266,0.48646356280327624
267,0.39985511074080854
268,0.41820849629750395
269,0.38903611231558183
270,0.3789653580506299
271,0.4075029592341156
272,0.46999853345590065
273,0.44139325340472474
274,0.4327203971125772
275,0.43751266933920907
276,0.3839908565942477
277,0.5159586060860888
278,0.44182796592189777
279,0.45005425076420036
280,0.3965152025365399
281,0.4849620156736251
282,0.43575198609219656
283,0.5318741670635895
284,0.47313805941306675
285,0.39651321635246584
286,0.4828730778876061
287,0.4253600171919989
288,0.426878935376178
289,0.41582475892289844
290,0.3789789548365132
291,0.429326961993748
292,0.41284711380732997
293,0.5150748478714733
294,0.5463529632629142
295,0.4330007899239445
296,0.45387040330666645
297,0.4419856842344707
298,0.46684901203242
299,0.47259093273213054
300,0.3995027864820684
301,0.4210479648617719
302,0.4248734822664244
303,0.4912693697578352
304,0.41292142029853346
305,0.42066842953323985
306,0.49115922146793983
307,0.41221233780338046
308,0.48441876516013194
309,0.38582711051627744
310,0.3838832637464429
311,0.4513316422870936
312,0.4564722838937887
313,0.3947654068650695
314,0.4334117576032393
315,0.39705657251703286
316,0.42625401742308777
317,0.49991115084191823
318,0.4454058533899963
319,0.400031614726104
320,0.4365977715934518
321,0.4378539985709309
322,0.4281415565794204
323,0.47858307002065936
324,0.42498227215038464
325,0.4975818588761975
326,0.4532259672233709
327,0.45802381394503083
328,0.4394569499722936
329,0.4516665058175965
330,0.44698221120277704
331,0.43279570054310845
332,0.4313779536356702
333,0.45623642168207296
334,0.42510559967312067
335,0.42756159736447824
336,0.3953385997607343
337,0.45875833660739573
338,0.41084002641646117
339,0.4998783620939632
340,0.4227907334795934
341,0.4856680336100387
342,0.39997192634323137
343,0.4495456539611889
344,0.41337110952951367
345,0.3927061704562347
346,0.4121105451135609
347,0.5102310218992132
348,0.42062756900530285
349,0.4615968806486079
350,0.42463042000911505
351,0.3930288553847403
352,0.45522135607782055
353,0.4147035628783531
354,0.3960702428888882
355,0.3969658636870835
356,0.4164387342223667
357,0.39363196743866424
358,0.3886259334554348
359,0.47338847309464566
360,0.47535568157089614
361,0.4602070253042559
362,0.41886918298505044
363,0.40773849888401165
364,0.39471471330547236
365,0.4782943159346709
366,0.38004393079865395
367,0.46144076385152655
368,0.40815940184691496
369,0.4095397208391209
370,0.39093142667897357
371,0.4445874841745997
372,0.4195399834005978
373,0.42187463114319457
374,0.42908951519918037
375,0.5029803590313562
376,0.41587605253977117
377,0.44123489456701964
378,0.49046013647706016
379,0.4088509347976323
380,0.48888878757141335
381,0.474414845736619
382,0.3933802903227634
383,0.4112127469049527
384,0.4258540860253612
385,0.5339915859011
386,0.4904225053539557
387,0.42482285658932456
388,0.4039026938849298
389,0.3902840717409444
390,0.4395270026307091
391,0.49474900796885485
392,0.5040810706797358
393,0.439673501985438
394,0.41235282867498
395,0.44753212460668595
396,0.4125643439587971
397,0.3956660047394863
398,0.38610541439647267
399,0.49150390333233945
400,0.4981148848057481
401,0.4192339395784882
402,0.42045585211149306
403,0.4267972437000833
404,0.469705435623368
405,0.45470785233972516
406,0.4070471215520213
407,0.42844937580187936
408,0.3796777555193162
409,0.4130399666186317
410,0.4668937199004212
411,0.41013768552532015
412,0.3847171511681796
413,0.4144555084214928
414,0.4353136186546518
415,0.4546148572383373
416,0.3853505968934474
417,0.41765957589295066
418,0.4191286303681131
419,0.40615177198571695
420,0.4087769383077299
421,0.43992525509870756
422,0.39808235758603416
423,0.3962328279885384
424,0.5034343722790575
425,0.4425264121712345
426,0.5159207373033637
427,0.49100164827865667
428,0.4126452830021688
429,0.5319056255222533
430,0.4231649764457183
431,0.43696881608699145
432,0.4666078604423916
433,0.4518367926103142
434,0.45053989684392254
435,0.5030947881109576
436,0.39649439029020755
437,0.4172931144851686
438,0.42604459008767775
439,0.43657195331618437
440,0.5594031245694137
441,0.3964016075651868
442,0.40224694745656253
443,0.392337914772894
444,0.4410442387308331
445,0.4544419708008399
446,0.43963971784695877
447,0.3979869790312065
448,0.4727696479515239
449,0.43929718676910157
450,0.384928208189676
451,0.4573589950532519
452,0.4877009109852997
453,0.49499557418266693
454,0.37789201082657115
455,0.39205472146263215
456,0.41134523390741673
457,0.4544699936813291
458,0.522888189652536
459,0.4158741967252238
460,0.4128293309340348
461,0.45141827391311057
462,0.5089078492164547
463,0.40755583215569985
464,0.556996589791919
465,0.4537564504460212
466,0.3815381331156516
467,0.46968019393347915
468,0.4714442032235589
469,0.4479484000954082
470,0.3977384454103357
471,0.4225956336667925
472,0.411359134283611
473,0.48557541732293763
474,0.4398870535536052
475,0.38811811213977715
476,0.4270698152504005
477,0.4867527118152898
478,0.4424018994723809
479,0.44087381799374076
480,0.4402817049654719
481,0.44676809567054715
482,0.3930052951348375
483,0.47837820375240725
484,0.3847266837301317
485,0.45638185741381415
486,0.4713739826392766
487,0.4188037432806411
488,0.4659362518531642
489,0.46429689733961277
490,0.46205545105881524
491,0.41154583392212596
492,0.3965524313650438
493,0.46536412989394454
494,0.5022714930646699
495,0.49408551558025343
496,0.4348684297009131
497,0.436317010798435
498,0.4124847306095661
499,0.43985455886694413
500,0.44011688742065685
501,0.4195588207230231
502,0.40252982622979977
503,0.42667267367120815
504,0.5205641003028055
505,0.4386623358106842
506,0.4887053885953018
507,0.3892261902119527
508,0.3965415276273375
509,0.4549979835105657
510,0.39222247703008567
511,0.4229111474642557
512,0.44593771082617223
513,0.4470925216090889
514,0.40178025355803204
515,0.49901589587002637
516,0.48528790015700357
517,0.4488478400485588
518,0.41007657434581807
519,0.4850470197302777
520,0.4412538286586421
521,0.47108139234322066
522,0.4389947195591625
523,0.4167250113342574
524,0.5062660821543052
525,0.42135752560595174
526,0.5533415586971816
527,0.447072557609154
528,0.5381771476040191
529,0.4136978890706405
530,0.4553319177158009
531,0.4582294505749714
532,0.44532599330166855
533,0.4199569427885853
534,0.4485963486227437
535,0.4136336773666934
536,0.4205797465525369
537,0.42259669042611964
538,0.3934018895416135
539,0.4594543037097302
540,0.41055525199746246
541,0.426531046023227
542,0.4539094021664658
543,0.4205212200008907
544,0.46854997258765535
545,0.4257925772714816
546,0.44199421887864476
547,0.41466756477764044
548,0.49121817892648234
549,0.46081086589448395
550,0.4271668401537062
551,0.46984028452422416
552,0.40089582925953987
553,0.3912564941808331
554,0.48405155123885857
555,0.4540113339790497
556,0.3875214439325779
557,0.48916177905034247
558,0.4384766317963257
559,0.4641899060341472
560,0.3948003653154458
561,0.4609682007892554
562,0.45807946719715265
563,0.500685010624957
564,0.4185379054549688
565,0.45882530299217733
566,0.3969511597445808
567,0.4189668422630006
568,0.45652428437627113
569,0.4398370611143931
570,0.4964674732595823
571,0.4298518237235086
572,0.40017664719811197
573,0.39226546694020603
574,0.3969172573220238
575,0.4189854666381615
576,0.4129081841867592
577,0.49919959623897076
578,0.4310695790472417
579,0.4274089937205938
580,0.40746233995543735
581,0.451168484698668
582,0.4433781923025858
583,0.40989508348663883
584,0.4122130315972885
585,0.4297634043387311
586,0.3971623948946641
587,0.4059634413352949
588,0.38216858717649727
589,0.4253500857923272
590,0.4170656555971586
591,0.5141390942224308
592,0.4276644467077585
593,0.40263220566716224
594,0.435236357002956
595,0.4003536944118508
596,0.5102042217555075
597,0.44022270563228283
598,0.482914943670594
599,0.4162536782318195
600,0.3929723028526476
601,0.4035616695417856
602,0.44476040377350917
603,0.4848322163817654
604,0.3843141017277602
605,0.44228370261644095
606,0.5605421407048455
607,0.44589348989601113
608,0.4455575212181103
609,0.4055681395472971
610,0.467156133078075
611,0.39526488125607173
612,0.44750777207648545
613,0.4330122555201198
614,0.4392795821108036
615,0.4401669907454295
616,0.45865996393692154
617,0.4403734530039706
618,0.3843602010291015
619,0.45826230989128136
620,0.49057642501429927
621,0.40642206469897524
622,0.5238121394968942
623,0.4540174320601024
624,0.4237147011694082
625,0.42524637633355117
626,0.4827397970314126
627,0.4313231296371853
628,0.4262243353419725
629,0.44887536911750414
630,0.39297981646713226
631,0.42298867280399427
632,0.4788192452447835
633,0.48621317200187303
634,0.38160558373240044
635,0.4598828566448728
636,0.3939669894440259
637,0.40236066367150464
638,0.3833161918091427
639,0.45939467384555766
640,0.4653940851165339
641,0.39807333655815996
642,0.4796526798022789
643,0.4647763377785631
644,0.4064341404348887
645,0.4486007364685811
646,0.4119831396667926
647,0.42627820389191745
648,0.37579863681525344
649,0.45099568891906605
650,0.43851697171324633
651,0.4436791612582442
652,0.4129188024459287
653,0.4281963418809669
654,0.4161811245442138
655,0.452909529048291
656,0.4460458131131136
657,0.45370818214372394
658,0.49840006874726744
659,0.4435538319576495
660,0.4091028788087118
661,0.4213744889885302
662,0.4410392259471168
663,0.43520377216441813
664,0.45813864246090497
665,0.48195097023930983
666,0.43557806674952415
667,0.46626049755565147
668,0.47269433228523317
669,0.48555073111201413
670,0.5709680413873685
671,0.40330818923487466
672,0.4346369311148347
673,0.46741131605324693
674,0.41447177758660986
675,0.4560163949225543
676,0.38304291638496507
677,0.4653983347423907
678,0.38671601990627946
679,0.45330039154495944
680,0.417929106744542
681,0.4561254728305829
682,0.40765404755641127
683,0.4434707126569837
684,0.47196661446420546
685,0.43160707497948053
686,0.4313498478247854
687,0.4127074223081034
688,0.44591479283974367
689,0.5020116816175898
690,0.4221943712535168
691,0.3958856550632382
692,0.4393719173891832
693,0.44376106525038567
694,0.40869913771354416
695,0.45468002640472993
696,0.4075780333763472
697,0.4651765761898348
698,0.3911210934986553
699,0.48658173492131046
700,0.419791509819595
701,0.46415968419925535
702,0.4743369484176463
703,0.4410376607139834
704,0.4865848032337079
705,0.4548899977702629
706,0.4680367189013197
707,0.4042293640871675
708,0.4053766737864824
709,0.49066223840073286
710,0.38736680411778013
711,0.4036626282885639
712,0.4866054040795834
713,0.526660669283473
714,0.441694978970647
715,0.45153782797188885
716,0.4553723720343408
717,0.4729764365912192
718,0.4248228385047525
719,0.512376185121436
720,0.3981857789542041
721,0.4543366639702691
722,0.5070294713642878
723,0.4455036251124022
724,0.47306423790516683
725,0.4412928742347964
726,0.4343457326236162
727,0.4096931461590884
728,0.38622770048641775
729,0.4639502936207061
730,0.44331782937480546
731,0.44791672323336407
732,0.4904238800871267
733,0.5175446346423218
734,0.5024760384156509
735,0.4400078465844664
736,0.419580299772369
737,0.46252052736599103
738,0.3778200962514621
739,0.4694399185323326
740,0.4109700472048359
741,0.42106304194091454
742,0.4402800880473259
743,0.5308071830174164
744,0.4086363204096936
745,0.528945283792487
746,0.39183306001566576
747,0.4020655891857065
748,0.43650017067612434
749,0.4455440399521253
750,0.41907700536308673
751,0.4839585122872011
752,0.4828190562443518
753,0.43340299013030015
754,0.3845859366754726
755,0.42595436765460737
756,0.5379789395191253
757,0.45946945287499236
758,0.46701452776746166
759,0.4664580864679994
760,0.4481592025910866
761,0.4253687974033468
762,0.4325804608916772
763,0.44963936754700573
764,0.4823454067739827
765,0.3980481463765025
766,0.4449480457026841
767,0.45879357931622455
768,0.45971600185205946
769,0.4792744982413823
770,0.44699593145511457
771,0.45057818188134025
772,0.4823198123617249
773,0.41729803687439726
774,0.4853755385176865
775,0.408984366984226
776,0.4281176001159093
777,0.4510250139168407
778,0.40707521306508876
779,0.39887989018767495
780,0.38121865955836387
781,0.5261420552187122
782,0.41029576465858875
783,0.39367302689611866
784,0.4255104852032088
785,0.43944744959384163
786,0.40292976630322586
787,0.5040090414929005
788,0.41872860450064764
789,0.44080607966294155
790,0.5032591814605184
791,0.43059845905104055
792,0.47819995251822284
793,0.4194908928850391
794,0.4688098030923794
795,0.41708962359016344
796,0.41067051427255
797,0.4430614283758094
798,0.42452974192247084
799,0.4530231139330773
800,0.4250887431941517
801,0.44838702976102823
802,0.4281169174171911
803,0.42089501845198374
804,0.49104639580052445
805,0.4411176722329523
806,0.4342025952379032
807,0.42838341400289753
808,0.40272044928912093
809,0.39138979220649694
810,0.45861726973433536
811,0.4515464054699433
812,0.4124632034379009
813,0.4480885600707628
814,0.5231453040029551
815,0.45886891190097423
816,0.42404470552260964
817,0.42669332231140106
818,0.4486359024918092
819,0.4310671173926797
820,0.4368227497656269
821,0.41517519416842397
822,0.3916732179456888
823,0.42458493472502307
824,0.40978674440546764
825,0.4940003021749564
826,0.5136654585349705
827,0.40466619626282807
828,0.4955004404620798
829,0.43743604769348393
830,0.47767195315973615
831,0.4598157140099806
832,0.41041729466208265
833,0.39882496437833237
834,0.4219817417032925
835,0.40164294333230843
836,0.4457197813835006
837,0.45761563524808707
838,0.3780669644354541
839,0.42995438337194125
840,0.455322864363016
841,0.4538846468558664
842,0.43953477530758406
843,0.4460383465367532
844,0.4602777416547164
845,0.46290438106916615
846,0.465100737715253
847,0.46420228230710214
848,0.4675292823595039
849,0.4810733394453276
850,0.4282525438350633
851,0.4690490904378778
852,0.4129164797703665
853,0.42664898876587165
854,0.4403482380242651
855,0.4694281071893466
856,0.40310058231631063
857,0.48475496203052515
858,0.41061088106364546
859,0.5199520716484154
860,0.4473753312902859
861,0.4513858879098068
862,0.49489859699440963
863,0.41901249858478945
864,0.3846260824925477
865,0.44087736331094146
866,0.5083192934311177
867,0.47425878623549556
868,0.41161216599111616
869,0.4551918900167839
870,0.41038069652196263
871,0.38984774206617084
872,0.5746197891205457
873,0.5151398353309579
874,0.4953315081276312
875,0.5660519013667255
876,0.4042414061226251
877,0.4431839820720798
878,0.39887106728541283
879,0.4215185661329861
880,0.4259104838193398
881,0.4242513475196558
882,0.4638311248162058
883,0.47869692938133507
884,0.3878573262745315
885,0.44431886993783454
886,0.5283998783918205
887,0.46789444414550396
888,0.3993920236296903
889,0.5033960786030547
890,0.43403010616113896
891,0.39405626823732137
892,0.40355623047402034
893,0.5093684987760749
894,0.43791368625671695
895,0.5233618257549272
896,0.4792383997823933
897,0.44575289958918884
898,0.40884125683668504
899,0.4343761238524843
900,0.3876967647219688
901,0.424898048726034
902,0.4450893815860477
903,0.49779527046134947
904,0.44918985501776115
905,0.4022773560284365
906,0.4575451358506116
907,0.4995776397446559
908,0.4605770558676004
909,0.5161291933252159
910,0.4698769064511083
911,0.44440063270652735
912,0.42152070497730904
913,0.45343217770446814
914,0.45437614799072307
915,0.4288970789207466
916,0.4547528944296638
917,0.48355014890296016
918,0.4292867015138025
919,0.39335843791315095
920,0.39336151392405183
921,0.4423395918988272
922,0.3894454322826777
923,0.4408885833014368
924,0.5173143324374807
925,0.45486793226356775
926,0.46424178156723517
927,0.487723371519663
928,0.4333810342588393
929,0.46049709010528084
930,0.439678485863153
931,0.4687310595617727
932,0.43081921979241766
933,0.430971163044167
934,0.47167884503992674
935,0.42983005695398924
936,0.39914601442921427
937,0.4383425614283193
938,0.4239700169134504
939,0.4235335427347786
940,0.43484439939933367
941,0.38674921894041014
942,0.49236951607922735
943,0.4381812411572526
944,0.5272255521234102
945,0.40635092576881293
946,0.46149765725697234
947,0.42265413838924415
948,0.4246686686499936
949,0.46802682019987213
950,0.4440850472845968
951,0.4055440842524881
952,0.41858839736176573
953,0.44650070258487073
954,0.43805372593984326
955,0.40750932113232213
956,0.45833222683244074
957,0.4501822713849169
958,0.4396306663313035
959,0.41374235934829534
960,0.49925550901722954
961,0.3848439189716419
962,0.43912417375710927
963,0.43011256624274136
964,0.4427323599478888
965,0.4737983515311647
966,0.46440412546520693
967,0.45666904823005855
968,0.39145175353172823
969,0.4587623894779006
970,0.45682057405645987
971,0.42072174563893183
972,0.4951659048904031
973,0.42380739565296305
974,0.4486753754121275
975,0.4949998438315925
976,0.42830297325600514
977,0.44252749533596625
978,0.3900777503844996
979,0.45603041281241874
980,0.3921996908909866
981,0.4732651392223321
982,0.40222478227713193
983,0.44452511123144856
984,0.5139066493676938
985,0.43063794713690506
986,0.49726316863684833
987,0.4450338247733057
988,0.4502367206110644
989,0.5022581929852818
990,0.4756301645292236
991,0.43602566280230143
992,0.45376620281035435
993,0.3841110807858558
994,0.45918560125963087
995,0.4855327036520534
996,0.41452802216594437
997,0.47841041991384803
998,0.44581874586048026
999,0.4395129109755846
1000,0.42674247232444695
1001,0.46158128066861004
1002,0.38119246280617386
1003,0.39996891227124093
1004,0.40508759482494594
1005,0.4675636548932613
1006,0.4066964283351583
1007,0.42425216798246823
1008,0.457279884689029
1009,0.4223645820669755
1010,0.5092682350597166
1011,0.48090096256133086
1012,0.37557543283696543
1013,0.4426130915476486
1014,0.4495680753553858
1015,0.4580680226355304
1016,0.4417795731222732
1017,0.3830362883886858
1018,0.48078322003649393
1019,0.4589422473299235
1020,0.4177487525276695
1021,0.44134650457141406
1022,0.3961109845922042
1023,0.4223917478669801
1024,0.4217624218415265
1025,0.42111581185833963
1026,0.40788793702690795
1027,0.39340274309010675
1028,0.5217743469734608
1029,0.4686358159949682
1030,0.5086962864672285
1031,0.38513367762387857
1032,0.4304637469734312
1033,0.4585151088229529
1034,0.46697609962546194
1035,0.4302590737851709
1036,0.414828185189172
1037,0.4034000304460515
1038,0.4451612357592535
1039,0.43555128716583985
1040,0.5556482363605718
1041,0.43232128584823143
1042,0.42134227938286156
1043,0.45782783088587653
1044,0.3853807280348995
1045,0.4405636307988404
1046,0.4540921197253385
1047,0.4818948905367993
1048,0.5248513104454076
1049,0.4452280646301352
1050,0.45869573007432796
1051,0.40050238063532645
1052,0.3906825515953148
1053,0.4601209419310562
1054,0.4246591707042826
1055,0.4305329255768325
1056,0.41137751278662793
1057,0.4257665417394317
1058,0.43738991379836184
1059,0.41867362379065365
1060,0.37940311354185047
1061,0.40506274809417914
1062,0.4273868240936867
1063,0.4080888346210363
1064,0.43481256510655114
1065,0.38808006612280294
1066,0.40632769655704265
1067,0.4669634040786891
1068,0.41346726021303337
1069,0.42511614488570626
1070,0.4036557325793449
1071,0.4331417414077631
1072,0.44625310401000623
1073,0.42591064548470936
1074,0.44117320069563687
1075,0.44430436844449733
1076,0.45571438708182377
1077,0.4729089060676372
1078,0.5095908391987393
1079,0.39824927077857386
1080,0.3806000493198669
1081,0.38575000714267277
1082,0.4379159275452063
1083,0.46957043103943025
1084,0.38092378760228846
1085,0.38552575337029243
1086,0.4242467718913304
1087,0.4522865903574835
1088,0.3843396830531507
1089,0.42456258937555663
1090,0.4704530317127818
1091,0.46314582313429686
1092,0.4235919641637112
1093,0.48578467490144517
1094,0.42492007299755413
1095,0.386849639870192
1096,0.4822817888247727
1097,0.5097257596251944
1098,0.3949063515491141
1099,0.43955517435602737
1100,0.40146378130871846
1101,0.4293865107208407
1102,0.4869544397459609
1103,0.4351681764072097
1104,0.43409813270644726
1105,0.4577842001889482
1106,0.39459355050006156
1107,0.46435984885031667
1108,0.5237435589074122
1109,0.4537094729738385
1110,0.4087691681384176
1111,0.42637076070321306
1112,0.4203720761947056
1113,0.40843002742744633
1114,0.42036715240212214
1115,0.4052031859418591
1116,0.46115269648534357
1117,0.40569665229043106
1118,0.37954339879064874
1119,0.4624855530733298
1120,0.42476657835482245
1121,0.46026899910499425
1122,0.4155713540026936
1123,0.4036641026322531
1124,0.43555499080691956
1125,0.45623702764782065
1126,0.40757226599871416
1127,0.44984065258794226
1128,0.45327765111071144
1129,0.4838907951788119
1130,0.4322164468360885
1131,0.3922512867963957
1132,0.3781133797278788
1133,0.4201943516231773
1134,0.49506600324469113
1135,0.4158888927788641
1136,0.4314331865292563
1137,0.47093899781673115
1138,0.40249124340309006
1139,0.4492766188330715
1140,0.470329287685055
1141,0.505081016013099
1142,0.45273114850727725
1143,0.4487955179033447
1144,0.4300619521072155
1145,0.44367835060552263
1146,0.4286454750073171
1147,0.4522291393352642
1148,0.4067042482723262
1149,0.38555794669061705
1150,0.4406413337270389
1151,0.44341191121116913
1152,0.4554050821191288
1153,0.42228017307538224
1154,0.4244786233435109
1155,0.3918680086638163
1156,0.42972918778732966
1157,0.450656673594871
1158,0.5097482080087695
1159,0.4303507851989414
1160,0.51020398357828
1161,0.41151504296234337
1162,0.5013729091057948
1163,0.43694229800552875
1164,0.42126120057441924
1165,0.4392553727083296
1166,0.3884232208691191
1167,0.42349142618680397
1168,0.41136223243686926
1169,0.40633484211508436
1170,0.42827575145176416
1171,0.4110342067132274
1172,0.4202399400199492
1173,0.4080596497319552
1174,0.38224250770612567
1175,0.44929402121936296
1176,0.501686921433395
1177,0.42197354657210284
1178,0.4002925988332362
1179,0.49358579319194146
1180,0.4472730334708707
1181,0.399781585505377
1182,0.4036543614008655
1183,0.510766113920791
1184,0.4597387066430683
1185,0.4591161744291294
1186,0.4238161690223138
1187,0.47528662334801164
1188,0.464511314660371
1189,0.47857649952019254
1190,0.445384322582866
1191,0.4237097298458294
1192,0.38764839458853007
1193,0.48629431064727174
1194,0.4804742796620442
1195,0.4650813775839316
1196,0.4918346729644289
1197,0.39348282018982383
1198,0.4223815600926587
1199,0.5515882032768152
1200,0.37560149135258075
1201,0.448608910888283
1202,0.429911202716621
1203,0.4539160035432782
1204,0.41949432516862123
1205,0.4257505570443339
1206,0.5154078873761305
1207,0.46290165295837615
1208,0.436673616690446
1209,0.5096778198226205
1210,0.4312962189721609
1211,0.3969123527258508
1212,0.43122578107338594
1213,0.5003111938896686
1214,0.4908729204481866
1215,0.5022966064548089
1216,0.4229390783768501
1217,0.4381141208667294
1218,0.41208244257311993
1219,0.49668695320342077
1220,0.4551852658645104
1221,0.45104191925982706
1222,0.4441422384027068
1223,0.4691962999299885
1224,0.42422825876184467
1225,0.4395421885511536
1226,0.488723771553618
1227,0.43532646841996764
1228,0.40002743656260864
1229,0.39803680947095466
1230,0.3830331779927412
1231,0.4415088681604752
1232,0.41426468500780994
1233,0.466691878521214
1234,0.420025348101336
1235,0.4178023718297813
1236,0.4297814034657202
1237,0.43251644499521563
1238,0.3837397089883675
1239,0.4928419916985068
1240,0.3934653615717303
1241,0.48515368656132973
1242,0.38549749048746307
1243,0.3915475934188449
1244,0.4309899258188735
1245,0.47584592566003464
1246,0.4676754871007837
1247,0.4759402840971147
1248,0.48026917982257106
1249,0.5119437447507819
1250,0.4056303939832913
1251,0.4325828146257713
1252,0.38904738259738275
1253,0.4996625688052109
